model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
Transformer_encdec,1,1,33746.22851371765,13625.754259586334,-0.2324301265413904
Transformer_encdec,1,2,12644.755809605122,37027.56631565094,-2.349090785304991
Transformer_encdec,1,3,6047.160740405321,50438.933822631836,-3.5621299252552054
Transformer_encdec,1,4,4699.508056387305,53013.962352752686,-3.7950375787242763
Transformer_encdec,1,5,3897.345269449055,53281.925307273865,-3.8192744593501926
Transformer_encdec,1,6,3174.597135581076,52610.14047050476,-3.7585124947601303
Transformer_encdec,1,7,2360.096657410264,51980.63888835907,-3.7015749603253685
Transformer_encdec,1,8,1705.253265645355,50545.31160736084,-3.571751643311572
Transformer_encdec,1,9,1352.3631289862096,48923.33583498001,-3.4250462339543066
Transformer_encdec,1,10,1139.4689099825919,47771.2734336853,-3.320843826014637
Transformer_encdec,1,11,993.6847569607198,47150.29319667816,-3.264677035128676
Transformer_encdec,1,12,887.2119967993349,47048.37461566925,-3.255458639764055
