model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
FEDformer,5,1,5693.600601196289,4146.3564,0.1336369609178929,0.11004587913280986
FEDformer,5,2,5594.948280334473,4098.304,0.1457162361201081,0.12244977878182954
FEDformer,5,3,5179.55419921875,4010.7642,0.16254763299793018,0.13974081952313783
FEDformer,5,4,4963.184326171875,3903.4768,0.18763276958716635,0.1655231482692019
FEDformer,5,5,4984.03311920166,3760.1118,0.22086364675610493,0.19965731424350358
FEDformer,5,6,4661.238262176514,3747.4045,0.22283704909913937,0.20168585313722334
FEDformer,5,7,4561.337574005127,3653.6436,0.2459515812503077,0.2254330857518716
FEDformer,5,8,4459.7825050354,3913.7363,0.18828140389857295,0.16618966096925722
FEDformer,5,9,4763.949783325195,3730.2046,0.23022503707373654,0.20927346011431128
FEDformer,5,10,4420.371631622314,3637.014,0.2504243121299611,0.2300293786281548
FEDformer,5,11,4271.072666168213,3705.4768,0.23404201896935395,0.21320637583423627
FEDformer,5,12,5033.408805847168,4109.1855,0.1463111506561554,0.12305728099954785
FEDformer,5,13,4973.715896606445,3993.0542,0.1722906575530101,0.14974584402813867
FEDformer,5,14,4721.615158081055,3916.437,0.1890590615990121,0.16697591774888637
FEDformer,5,15,4574.78210067749,3852.7402,0.20298663282218254,0.1812861872529694
