model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
FEDformer,7,1,8079.295426993534,6286.7866,0.10278864422486911,0.08391606309243523
FEDformer,7,2,7181.250808189655,6051.312,0.1423076730856342,0.12427519600998667
FEDformer,7,3,7180.266584725216,5940.741,0.1569393125678108,0.13921917128113154
FEDformer,7,4,7068.312971443966,5857.1294,0.17022480790597272,0.15278431121467534
FEDformer,7,5,7513.845854660561,5927.4927,0.1583016078169991,0.1406121086931839
FEDformer,7,6,7197.645070043103,6065.3203,0.13846895916350233,0.12036222982326092
FEDformer,7,7,7283.282933728448,5852.779,0.17210191963256893,0.15469958526297528
FEDformer,7,8,6860.555377828664,5718.853,0.19407812277582248,0.17713879989008832
FEDformer,7,9,6532.822248787716,5628.84,0.20887697666874927,0.19225161249144734
FEDformer,7,10,6267.518689385776,5556.223,0.2213971115104979,0.20503647791061524
FEDformer,7,11,6140.591662176724,5489.608,0.23211654954200278,0.21598262552657696
FEDformer,7,12,5999.916722790948,5411.8945,0.2437577109568827,0.22787066169509104
FEDformer,7,13,5877.060950969828,5385.508,0.24852198414986837,0.23273557075333404
FEDformer,7,14,5809.4373147898705,5324.321,0.257386467752187,0.24178742890435387
FEDformer,7,15,5698.880303744612,5276.538,0.2651830604693096,0.24974868449104545
