model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
FEDformer,11,1,13201.130684988839,11394.372,0.1297705922345178,0.10777573603200405
FEDformer,11,2,12513.242292131696,11196.795,0.1459553502889296,0.12437680778343445
FEDformer,11,3,12404.5927734375,11139.859,0.14977794349133555,0.12830740539989344
FEDformer,11,4,12719.654366629464,10930.623,0.16457742085308213,0.14347911884918443
FEDformer,11,5,12293.855015345982,10520.54,0.2050232982114455,0.1849547718503432
FEDformer,11,6,11705.605259486607,10495.021,0.20491738312850827,0.18484876764339697
FEDformer,11,7,11634.954903738839,10281.969,0.22529286642116597,0.20574013253217416
FEDformer,11,8,11414.53564453125,10111.39,0.24141054755972202,0.22226809195034222
FEDformer,11,9,11036.918387276786,9965.377,0.253830455511462,0.23500550842484505
FEDformer,11,10,10819.016671316964,9765.096,0.27190602323169155,0.25354293984252557
FEDformer,11,11,10601.214773995536,9594.826,0.2856750631136603,0.2676620992561084
FEDformer,11,12,10372.635707310268,9537.394,0.28896792270110727,0.2710400046134929
FEDformer,11,13,10455.869873046875,9631.306,0.27955184243759656,0.26138803204809696
FEDformer,11,14,10400.665736607143,9458.924,0.29413513912595457,0.27634109542473345
FEDformer,11,15,10764.8330078125,9951.156,0.2519060282875797,0.23304195037685743
