model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
HFformer,1,1,169091.80485343933,36932.95930862427,-0.2650775323811838
HFformer,1,2,165375.21967887878,35920.64864349365,-0.23040249988913675
HFformer,1,3,160203.98615837097,34748.98099899292,-0.1902689617171618
HFformer,1,4,154954.23498153687,33661.44957733154,-0.15301736805466337
HFformer,1,5,150251.5312013626,32759.41497039795,-0.12211966680840969
HFformer,1,6,146473.63514709473,32046.920372009277,-0.09771433870199853
HFformer,1,7,143379.4839887619,31499.760246276855,-0.07897226976458627
HFformer,1,8,141106.67365455627,31081.389373779297,-0.06464167465829562
HFformer,1,9,139339.30931186676,30764.640970230103,-0.05379197663684199
HFformer,1,10,138022.75537586212,30521.27598953247,-0.045455908387141086
HFformer,1,11,136882.94584417343,30333.542421340942,-0.03902540615167682
HFformer,1,12,136042.9130396843,30186.59987449646,-0.03399213492312425
