model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
HFformer,1,1,101608.82361602783,18112.185041427612,-0.00988548499954689
HFformer,1,2,99138.20764827728,17975.004663467407,-0.0022366910822266828
HFformer,1,3,98640.74571466446,17949.126834869385,-0.0007938229309645273
HFformer,1,4,98466.48360824585,17944.282976150513,-0.000523735138328485
HFformer,1,5,98447.23890638351,17943.47657585144,-0.0004787638980177089
HFformer,1,6,98443.48852872849,17942.989658355713,-0.0004516179025655376
HFformer,1,7,98392.15819168091,17942.8127117157,-0.00044175083698805295
HFformer,1,8,98414.43409252167,17942.02189064026,-0.00039766293902898653
HFformer,1,9,98406.58977174759,17941.487760543823,-0.0003678820087300583
HFformer,1,10,98389.41883921623,17940.983324050903,-0.00033975177910394727
HFformer,1,11,98385.72210788727,17940.78715133667,-0.0003288145355164751
HFformer,1,12,98367.47882652283,17940.31601524353,-0.00030254217178993237
HFformer,1,13,98344.8421010971,17940.429182052612,-0.0003088565038800173
HFformer,1,14,98363.7228269577,17940.496564865112,-0.0003126157962329845
HFformer,1,15,98363.92342662811,17940.321599960327,-0.0003028518097127897
HFformer,1,16,98351.17812204361,17940.15497970581,-0.0002935638463008594
HFformer,1,17,98342.96640968323,17939.708032608032,-0.0002686519681738275
HFformer,1,18,98334.52867555618,17939.40158843994,-0.00025155777968777215
HFformer,1,19,98349.62023162842,17939.775814056396,-0.0002724226346781933
HFformer,1,20,98342.27747964859,17939.111959457397,-0.0002354091663909763
HFformer,1,21,98340.60131263733,17939.251806259155,-0.0002432106589749239
HFformer,1,22,98327.62091350555,17938.598569869995,-0.00020679252274669047
HFformer,1,23,98347.48971366882,17938.246850967407,-0.00018717256988609599
